image_name,target
ISIC_3575423,1
ISIC_3575838,0
ISIC_3575894,0
ISIC_3575990,1
ISIC_3576876,1
ISIC_3577035,1
ISIC_3577605,1
ISIC_3577723,1
ISIC_3580555,1
ISIC_3581673,0
ISIC_3581674,1
ISIC_3582682,1
ISIC_3582780,1
ISIC_3583925,0
ISIC_3584949,1
ISIC_3586356,0
ISIC_3587688,0
ISIC_3588671,0
ISIC_3588706,0
ISIC_3588900,0
ISIC_3589090,0
ISIC_3590140,1
ISIC_3592077,0
ISIC_3592668,1
ISIC_3592904,1
ISIC_3594259,1
ISIC_3594380,1
ISIC_3594585,0
ISIC_3596358,1
ISIC_3597076,1
ISIC_3597077,0
ISIC_3597421,0
ISIC_3597521,0
ISIC_3597902,0
ISIC_3598152,0
ISIC_3598655,0
ISIC_3599510,1
ISIC_3599685,0
ISIC_3600277,1
ISIC_3600426,1
ISIC_3601241,0
ISIC_3601244,0
ISIC_3602878,0
ISIC_3606311,0
ISIC_3607787,1
ISIC_3608296,1
ISIC_3608624,1
ISIC_3609057,0
ISIC_3610082,0
ISIC_3610466,0
ISIC_3611733,0
ISIC_3612582,1
ISIC_3613018,1
ISIC_3614842,1
ISIC_3615032,0
ISIC_3616064,0
ISIC_3616494,0
ISIC_3616814,1
ISIC_3616871,1
ISIC_3617966,1
ISIC_3619413,1
ISIC_3620608,1
ISIC_3622629,0
ISIC_3623502,0
ISIC_3624468,0
ISIC_3624539,1
ISIC_3624619,0
ISIC_3625801,0
ISIC_3625918,0
ISIC_3626651,1
ISIC_3627405,1
ISIC_3628995,1
ISIC_3630213,1
ISIC_3631216,1
ISIC_3632526,1
ISIC_3632698,0
ISIC_3633213,0
ISIC_3633517,0
ISIC_3634305,1
ISIC_3636661,1
ISIC_3636847,0
ISIC_3637224,1
ISIC_3637357,1
ISIC_3637548,0
ISIC_3637868,0
ISIC_3637971,0
ISIC_3639434,1
ISIC_3641432,0
ISIC_3641962,1
ISIC_3642019,1
ISIC_3642221,1
ISIC_3646060,1
ISIC_3648148,0
ISIC_3649426,0
ISIC_3649855,0
ISIC_3649896,0
ISIC_3650471,0
ISIC_3651579,0
ISIC_3653199,1
ISIC_3653457,0
ISIC_3656476,1
ISIC_3656810,1
ISIC_3658500,0
ISIC_3659414,0
ISIC_3659526,0
ISIC_3660114,0
ISIC_3663431,0
ISIC_3664196,1
ISIC_3664322,1
ISIC_3665246,1
ISIC_3666418,0
ISIC_3666465,0
ISIC_3666478,0
ISIC_3666967,1
ISIC_3667740,0
ISIC_3668633,0
ISIC_3668920,1
ISIC_3669370,1
ISIC_3669944,1
ISIC_3670111,0
ISIC_3671995,1
ISIC_3673079,1
ISIC_3673788,0
ISIC_3674160,0
ISIC_3674524,0
ISIC_3674608,0
ISIC_3674742,0
ISIC_3674889,1
ISIC_3675678,0
ISIC_3676288,0
ISIC_3677404,0
ISIC_3677875,0
ISIC_3678349,1
ISIC_3680848,0
ISIC_3681319,0
ISIC_3681605,1
ISIC_3682397,0
ISIC_3683317,0
ISIC_3683466,0
ISIC_3684862,0
ISIC_3685534,1
ISIC_3685585,1
ISIC_3689081,1
ISIC_3689093,1
ISIC_3689121,0
ISIC_3689148,1
ISIC_3689236,1
ISIC_3689290,1
ISIC_3689531,0
ISIC_3689836,0
ISIC_3689915,0
ISIC_3690426,0
ISIC_3691906,1
ISIC_3692505,1
ISIC_3693659,0
ISIC_3695954,0
ISIC_3697615,0
ISIC_3699368,0
ISIC_3699566,0
ISIC_3701760,1
ISIC_3701864,0
ISIC_3701985,1
ISIC_3702535,1
ISIC_3702871,0
ISIC_3702918,1
ISIC_3703228,1
ISIC_3703571,1
ISIC_3705025,1
ISIC_3705644,1
ISIC_3707387,0
ISIC_3707677,0
ISIC_3707681,0
ISIC_3708780,0
ISIC_3709384,0
ISIC_3710118,0
ISIC_3710566,0
ISIC_3711604,0
ISIC_3711637,0
ISIC_3712623,1
ISIC_3713204,1
ISIC_3713521,1
ISIC_3713800,1
ISIC_3715808,1
ISIC_3715917,1
ISIC_3716403,0
ISIC_3716896,0
ISIC_3717405,0
ISIC_3718570,0
ISIC_3718778,0
ISIC_3719206,0
ISIC_3721312,0
ISIC_3721415,0
ISIC_3722094,0
ISIC_3722127,1
ISIC_3722660,1
ISIC_3723953,1
ISIC_3724889,1
ISIC_3724952,0
ISIC_3725123,1
ISIC_3727502,0
ISIC_3730304,1
ISIC_3731024,0
ISIC_3733949,0
ISIC_3734151,1
ISIC_3735686,0
ISIC_3735739,1
ISIC_3735944,1
ISIC_3736099,1
ISIC_3737914,0
ISIC_3738610,1
ISIC_3740111,1
ISIC_3740887,0
ISIC_3742754,0
ISIC_3744551,1
ISIC_3744571,0
ISIC_3744712,1
ISIC_3744890,0
ISIC_3745982,0
ISIC_3746770,0
ISIC_3747046,0
ISIC_3751401,0
ISIC_3751463,1
ISIC_3751922,0
ISIC_3752717,0
ISIC_3752905,1
ISIC_3753916,1
ISIC_3754496,0
ISIC_3757475,1
ISIC_3759005,1
ISIC_3759225,0
ISIC_3760239,1
ISIC_3760758,0
ISIC_3761263,1
ISIC_3761540,0
ISIC_3764100,1
ISIC_3764369,0
ISIC_3765611,0
ISIC_3765694,1
ISIC_3765884,0
ISIC_3766707,1
ISIC_3768327,0
ISIC_3769075,1
ISIC_3770681,0
ISIC_3771998,0
ISIC_3772083,1
ISIC_3773083,0
ISIC_3773451,0
ISIC_3774893,0
ISIC_3775513,0
ISIC_3778164,0
ISIC_3778773,1
ISIC_3781034,1
ISIC_3783148,0
ISIC_3784911,1
ISIC_3784989,0
ISIC_3785713,0
ISIC_3785899,0
ISIC_3789085,0
ISIC_3790496,1
ISIC_3790838,0
ISIC_3793804,1
ISIC_3794213,1
ISIC_3795144,1
ISIC_3795317,0
ISIC_3796609,0
ISIC_3796950,0
ISIC_3797942,0
ISIC_3798140,1
ISIC_3801213,0
ISIC_3802684,1
ISIC_3802948,0
ISIC_3803651,0
ISIC_3803915,0
ISIC_3804041,0
ISIC_3804339,0
ISIC_3805982,1
ISIC_3807024,0
ISIC_3807083,1
ISIC_3808186,0
ISIC_3809089,0
ISIC_3809167,0
ISIC_3809896,1
ISIC_3809996,0
ISIC_3810006,0
ISIC_3810268,1
ISIC_3810856,0
ISIC_3811271,0
ISIC_3811472,0
ISIC_3812398,1
ISIC_3812758,1
ISIC_3812886,0
ISIC_3813860,1
ISIC_3814018,0
ISIC_3815181,1
ISIC_3815385,1
ISIC_3817642,1
ISIC_3817681,1
ISIC_3817768,1
ISIC_3818797,0
ISIC_3819363,1
ISIC_3819475,1
ISIC_3819795,0
ISIC_3820411,1
ISIC_3821169,1
ISIC_3821340,1
ISIC_3822511,1
ISIC_3822853,1
ISIC_3823520,0
ISIC_3823679,0
ISIC_3824624,0
ISIC_3825521,0
ISIC_3825943,1
ISIC_3826140,0
ISIC_3828283,0
ISIC_3828515,1
ISIC_3828853,0
ISIC_3828870,0
ISIC_3829545,0
ISIC_3829596,0
ISIC_3829724,1
ISIC_3832497,0
ISIC_3832930,0
ISIC_3833945,1
ISIC_3834329,0
ISIC_3834484,1
ISIC_3834937,1
ISIC_3835548,0
ISIC_3835821,0
ISIC_3837036,0
ISIC_3837251,0
ISIC_3840152,1
ISIC_3840945,1
ISIC_3841665,0
ISIC_3843316,0
ISIC_3843986,0
ISIC_3845109,1
ISIC_3848861,0
ISIC_3849267,0
ISIC_3849492,0
ISIC_3849841,0
ISIC_3852390,0
ISIC_3852835,1
ISIC_3853277,0
ISIC_3853490,0
ISIC_3854848,0
ISIC_3855425,1
ISIC_3855503,0
ISIC_3858353,1
ISIC_3859655,0
ISIC_3861014,1
ISIC_3861559,0
ISIC_3862727,0
ISIC_3864247,1
ISIC_3864836,0
ISIC_3866165,0
ISIC_3867821,1
ISIC_3869132,0
ISIC_3869964,1
ISIC_3870547,1
ISIC_3870631,0
ISIC_3870921,1
ISIC_3870937,0
ISIC_3871000,0
ISIC_3871644,1
ISIC_3872067,1
ISIC_3872083,1
ISIC_3872285,1
ISIC_3874776,1
ISIC_3875284,1
ISIC_3875740,1
ISIC_3876748,0
ISIC_3878964,0
ISIC_3879484,1
ISIC_3879706,0
ISIC_3879850,0
ISIC_3880022,1
ISIC_3881363,0
ISIC_3881407,0
ISIC_3881920,0
ISIC_3882145,0
ISIC_3883112,0
ISIC_3883117,1
ISIC_3883220,0
ISIC_3883863,0
ISIC_3884398,1
ISIC_3884657,1
ISIC_3885191,1
ISIC_3887326,0
ISIC_3887998,1
ISIC_3889035,0
ISIC_3890626,0
ISIC_3891628,1
ISIC_3891712,0
ISIC_3893736,1
ISIC_3895426,1
ISIC_3895545,1
ISIC_3897619,0
ISIC_3897640,0
ISIC_3897997,0
ISIC_3898382,0
ISIC_3898500,1
ISIC_3899765,0
ISIC_3899827,0
ISIC_3901033,0
ISIC_3901048,1
ISIC_3901209,0
ISIC_3901291,1
ISIC_3903912,1
ISIC_3904848,0
ISIC_3907519,0
ISIC_3908014,0
ISIC_3908046,1
ISIC_3909787,1
ISIC_3911173,0
ISIC_3912698,0
ISIC_3912898,0
ISIC_3913043,1
ISIC_3914490,0
ISIC_3914712,0
ISIC_3916591,1
ISIC_3918613,0
ISIC_3918617,1
ISIC_3918811,0
ISIC_3920311,1
ISIC_3920748,0
ISIC_3921222,0
ISIC_3922363,1
ISIC_3923249,1
ISIC_3923398,1
ISIC_3924003,0
ISIC_3924221,0
ISIC_3925647,0
ISIC_3926962,1
ISIC_3927334,1
ISIC_3928059,0
ISIC_3928185,1
ISIC_3928327,1
ISIC_3930196,0
ISIC_3931939,1
ISIC_3932160,0
ISIC_3933701,0
ISIC_3934096,0
ISIC_3934137,0
ISIC_3935836,0
ISIC_3937563,1
ISIC_3937767,1
ISIC_3939975,1
ISIC_3940305,1
ISIC_3943687,1
ISIC_3944323,1
ISIC_3945172,0
ISIC_3945700,1
ISIC_3945945,0
ISIC_3946584,0
ISIC_3947097,0
ISIC_3947454,1
ISIC_3948484,0
ISIC_3949431,0
ISIC_3949543,1
ISIC_3951164,1
ISIC_3951614,1
ISIC_3952076,0
ISIC_3954011,1
ISIC_3955981,1
ISIC_3956322,0
ISIC_3956959,0
ISIC_3957302,0
ISIC_3958018,0
ISIC_3958469,0
ISIC_3958513,1
ISIC_3959330,0
ISIC_3959419,0
ISIC_3959866,1
ISIC_3961023,1
ISIC_3961144,0
ISIC_3961353,0
ISIC_3963047,0
ISIC_3963758,0
ISIC_3965027,1
ISIC_3965044,0
ISIC_3966780,1
ISIC_3967346,0
ISIC_3968899,1
ISIC_3968987,0
ISIC_3969038,0
ISIC_3970274,1
ISIC_3970277,1
ISIC_3970729,0
ISIC_3971415,0
ISIC_3971465,1
ISIC_3973166,1
ISIC_3973212,0
ISIC_3974325,1
ISIC_3974947,0
ISIC_3975514,0
ISIC_3983499,0
ISIC_3983737,0
ISIC_3985101,1
ISIC_3985204,0
ISIC_3985237,0
ISIC_3985519,0
ISIC_3987029,0
ISIC_3987387,0
ISIC_3988372,0
ISIC_3989004,0
ISIC_3989338,1
ISIC_3990617,1
ISIC_3990959,0
ISIC_3991293,1
ISIC_3991801,1
ISIC_3991865,1
ISIC_3994900,1
ISIC_3994984,0
ISIC_3995640,1
ISIC_3997250,1
ISIC_3997576,0
ISIC_3998879,0
ISIC_4000026,1
ISIC_4000346,1
ISIC_4000384,0
ISIC_4000696,1
ISIC_4002024,1
ISIC_4002083,1
ISIC_4003847,1
ISIC_4003979,1
ISIC_4004059,0
ISIC_4004585,1
ISIC_4004858,0
ISIC_4005151,0
ISIC_4005292,0
ISIC_4005433,0
ISIC_4005528,0
ISIC_4006086,0
ISIC_4006453,1
ISIC_4006923,1
ISIC_4007518,0
ISIC_4010560,1
ISIC_4011940,0
ISIC_4013752,0
ISIC_4016138,1
ISIC_4017245,1
ISIC_4017767,0
ISIC_4017926,1
ISIC_4018070,0
ISIC_4018339,0
ISIC_4018651,0
ISIC_4019458,0
ISIC_4019497,0
ISIC_4019558,1
ISIC_4019832,1
ISIC_4020141,0
ISIC_4021183,1
ISIC_4021738,0
ISIC_4021979,0
ISIC_4022414,0
ISIC_4025307,0
ISIC_4025587,1
ISIC_4026614,1
ISIC_4031264,1
ISIC_4031425,0
ISIC_4032008,1
ISIC_4033382,0
ISIC_4033845,0
ISIC_4034296,0
ISIC_4034681,0
ISIC_4035663,1
ISIC_4037544,1
ISIC_4037548,0
ISIC_4038298,1
ISIC_4038676,1
ISIC_4039065,0
ISIC_4039428,1
ISIC_4041109,1
ISIC_4041663,1
ISIC_4041888,1
ISIC_4042203,0
ISIC_4043458,0
ISIC_4043786,1
ISIC_4044509,0
ISIC_4044656,1
ISIC_4044807,1
ISIC_4045910,1
ISIC_4046072,1
ISIC_4047384,0
ISIC_4051863,1
ISIC_4053376,1
ISIC_4053590,0
ISIC_4055354,1
ISIC_4056283,0
ISIC_4057840,0
ISIC_4059973,0
ISIC_4060128,0
ISIC_4060918,1
ISIC_4061347,0
ISIC_4065163,0
ISIC_4065552,0
ISIC_4067304,1
ISIC_4068394,1
ISIC_4069118,1
ISIC_4069931,1
ISIC_4070801,1
ISIC_4071540,1
ISIC_4073919,1
ISIC_4075516,1
ISIC_4076059,0
ISIC_4076587,0
ISIC_4078184,0
ISIC_4078377,1
ISIC_4082815,0
ISIC_4083846,1
ISIC_4084468,0
ISIC_4085039,0
ISIC_4086565,1
ISIC_4088097,0
ISIC_4088639,0
ISIC_4088767,0
ISIC_4089099,1
ISIC_4089125,1
ISIC_4090757,0
ISIC_4091411,0
ISIC_4093604,1
ISIC_4093651,0
ISIC_4093700,1
ISIC_4094194,0
ISIC_4096524,0
ISIC_4096824,0
ISIC_4097561,0
ISIC_4097756,0
ISIC_4097770,0
ISIC_4098863,1
ISIC_4100650,0
ISIC_4101117,1
ISIC_4103788,1
ISIC_4105155,0
ISIC_4106850,1
ISIC_4107545,0
ISIC_4110390,1
ISIC_4111580,0
ISIC_4111788,1
ISIC_4112792,0
ISIC_4113105,1
ISIC_4113120,0
ISIC_4113775,0
ISIC_4116334,0
ISIC_4117333,0
ISIC_4117438,1
ISIC_4117917,0
ISIC_4118006,1
ISIC_4118723,0
ISIC_4118974,1
ISIC_4119147,1
ISIC_4119334,0
ISIC_4120439,0
ISIC_4120587,0
ISIC_4123079,0
ISIC_4123597,1
ISIC_4124088,1
ISIC_4124459,0
ISIC_4126106,1
ISIC_4127061,1
ISIC_4129572,0
ISIC_4130471,0
ISIC_4130767,0
ISIC_4131908,1
ISIC_4132264,1
ISIC_4133823,0
ISIC_4133898,0
ISIC_4134016,1
ISIC_4134635,1
ISIC_4135391,1
ISIC_4135507,0
ISIC_4135551,1
ISIC_4135644,0
ISIC_4137383,0
ISIC_4138013,1
ISIC_4138141,0
ISIC_4138331,1
ISIC_4138503,0
ISIC_4139049,1
ISIC_4139524,1
ISIC_4140785,0
ISIC_4142733,1
ISIC_4143173,1
ISIC_4145305,0
ISIC_4147778,0
ISIC_4147996,0
ISIC_4149439,1
ISIC_4153509,0
ISIC_4154756,0
ISIC_4155197,0
ISIC_4155786,0
ISIC_4156931,0
ISIC_4157635,1
ISIC_4157952,1
ISIC_4158629,0
ISIC_4160484,1
ISIC_4160961,0
ISIC_4160979,0
ISIC_4161439,0
ISIC_4163501,0
ISIC_4163699,0
ISIC_4166454,0
ISIC_4167596,0
ISIC_4171132,1
ISIC_4173173,0
ISIC_4174959,0
ISIC_4175478,0
ISIC_4175959,0
ISIC_4177866,0
ISIC_4179187,1
ISIC_4179495,0
ISIC_4181203,1
ISIC_4181217,0
ISIC_4181903,1
ISIC_4182106,0
ISIC_4182656,1
ISIC_4184263,0
ISIC_4185069,0
ISIC_4185567,0
ISIC_4186549,1
ISIC_4186771,0
ISIC_4186863,0
ISIC_4187088,1
ISIC_4187200,1
ISIC_4187880,1
ISIC_4188214,1
ISIC_4188332,1
ISIC_4190089,0
ISIC_4190306,0
ISIC_4191055,1
ISIC_4192552,0
ISIC_4192645,0
ISIC_4194430,1
ISIC_4194768,1
ISIC_4195092,1
ISIC_4195928,0
ISIC_4197980,0
ISIC_4198680,0
ISIC_4198983,1
ISIC_4199184,1
ISIC_4199799,0
ISIC_4201584,1
ISIC_4203773,1
ISIC_4204053,1
ISIC_4204071,0
ISIC_4205090,0
ISIC_4205309,1
ISIC_4206108,0
ISIC_4206434,1
ISIC_4206778,0
ISIC_4209184,0
ISIC_4209765,0
ISIC_4210286,0
ISIC_4210607,0
ISIC_4210823,1
ISIC_4211013,1
ISIC_4211964,1
ISIC_4214570,1
ISIC_4216580,1
ISIC_4216757,0
ISIC_4218911,1
ISIC_4219443,1
ISIC_4220347,0
ISIC_4222477,0
ISIC_4223005,1
ISIC_4223719,0
ISIC_4225544,1
ISIC_4226784,0
ISIC_4226938,1
ISIC_4230391,1
ISIC_4233105,1
ISIC_4233329,0
ISIC_4235180,1
ISIC_4235197,1
ISIC_4236192,1
ISIC_4236332,1
ISIC_4240414,0
ISIC_4241007,0
ISIC_4242171,0
ISIC_4242517,1
ISIC_4244166,0
ISIC_4246274,0
ISIC_4247203,0
ISIC_4247406,0
ISIC_4247641,0
ISIC_4248295,1
ISIC_4248354,1
ISIC_4248688,0
ISIC_4249430,0
ISIC_4251600,1
ISIC_4252331,0
ISIC_4253256,1
ISIC_4253534,0
ISIC_4255739,1
ISIC_4256374,0
ISIC_4257030,1
ISIC_4257276,0
ISIC_4257931,0
ISIC_4258047,1
ISIC_4258344,0
ISIC_4258959,1
ISIC_4259013,1
ISIC_4261613,1
ISIC_4262550,0
ISIC_4263498,1
ISIC_4265022,0
ISIC_4266201,0
ISIC_4266229,0
ISIC_4267507,0
ISIC_4267994,1
ISIC_4270186,1
ISIC_4271057,0
ISIC_4271124,0
ISIC_4271848,0
ISIC_4273322,0
ISIC_4274756,0
ISIC_4278988,1
ISIC_4279681,0
ISIC_4280241,1
ISIC_4280258,0
ISIC_4281444,0
ISIC_4281475,1
ISIC_4282399,1
ISIC_4285809,1
ISIC_4286823,1
ISIC_4286970,1
ISIC_4288417,0
ISIC_4288887,0
ISIC_4289007,0
ISIC_4290148,0
ISIC_4290649,0
ISIC_4290765,0
ISIC_4291126,1
ISIC_4291256,0
ISIC_4293728,1
ISIC_4294619,0
ISIC_4296526,1
ISIC_4296557,0
ISIC_4296605,1
ISIC_4298340,0
ISIC_4298748,0
ISIC_4299653,0
ISIC_4300625,1
ISIC_4300846,0
ISIC_4301916,0
ISIC_4302347,0
ISIC_4302545,1
ISIC_4303326,0
ISIC_4304252,0
ISIC_4305063,1
ISIC_4305480,1
ISIC_4305950,0
ISIC_4305990,0
ISIC_4308112,0
ISIC_4308121,0
ISIC_4309705,1
ISIC_4309998,1
ISIC_4311189,0
ISIC_4312311,0
ISIC_4312836,0
ISIC_4313110,0
ISIC_4313333,0
ISIC_4313524,0
ISIC_4314656,0
ISIC_4316187,1
ISIC_4316707,1
ISIC_4316825,0
ISIC_4317606,0
ISIC_4318321,0
ISIC_4318387,0
ISIC_4319839,0
ISIC_4320065,1
ISIC_4323634,1
ISIC_4323977,0
ISIC_4324467,0
ISIC_4327951,0
ISIC_4327964,1
ISIC_4328195,0
ISIC_4328291,0
ISIC_4330485,1
ISIC_4331890,1
ISIC_4332322,0
ISIC_4332568,0
ISIC_4332761,1
ISIC_4333529,0
ISIC_4333983,0
ISIC_4334505,0
ISIC_4336438,1
ISIC_4337115,0
ISIC_4339577,1
ISIC_4339700,0
ISIC_4341449,1
ISIC_4341708,1
ISIC_4342558,0
ISIC_4342571,1
ISIC_4342824,1
ISIC_4342825,1
ISIC_4343422,0
ISIC_4344663,0
ISIC_4345309,1
ISIC_4346003,1
ISIC_4347483,0
ISIC_4347871,0
ISIC_4348477,1
ISIC_4350452,0
ISIC_4351185,0
ISIC_4351557,1
ISIC_4352355,1
ISIC_4353465,0
ISIC_4355988,0
ISIC_4356606,1
ISIC_4356936,1
ISIC_4358060,1
ISIC_4359352,1
ISIC_4359722,0
ISIC_4360093,0
ISIC_4360109,0
ISIC_4361210,0
ISIC_4361794,1
ISIC_4364994,0
ISIC_4365909,1
ISIC_4367244,0
ISIC_4369210,0
ISIC_4370063,0
ISIC_4371027,1
ISIC_4372186,1
ISIC_4373405,1
ISIC_4373849,1
ISIC_4374956,1
ISIC_4375150,1
ISIC_4376572,1
ISIC_4377671,0
ISIC_4379101,0
ISIC_4380375,0
ISIC_4381076,1
ISIC_4382016,1
ISIC_4382420,0
ISIC_4382778,0
ISIC_4383639,1
ISIC_4384149,1
ISIC_4384631,0
ISIC_4385492,0
ISIC_4387462,0
ISIC_4387742,1
ISIC_4388407,0
ISIC_4388816,0
ISIC_4389169,1
ISIC_4389340,0
ISIC_4390313,0
ISIC_4390316,1
ISIC_4390998,0
ISIC_4391116,0
ISIC_4391377,0
ISIC_4392497,1
ISIC_4394485,0
ISIC_4394582,1
ISIC_4394742,0
ISIC_4395233,0
ISIC_4395261,0
ISIC_4397375,1
ISIC_4397698,0
ISIC_4398252,0
ISIC_4398558,0
ISIC_4398622,1
ISIC_4399176,0
ISIC_4399932,1
ISIC_4400063,0
ISIC_4400253,1
ISIC_4402343,0
ISIC_4402945,0
ISIC_4403324,1
ISIC_4403513,1
ISIC_4405508,1
ISIC_4405616,0
ISIC_4408816,1
ISIC_4410698,1
ISIC_4411659,0
ISIC_4411770,0
ISIC_4413303,1
ISIC_4415527,1
ISIC_4415966,1
ISIC_4416068,1
ISIC_4416545,1
ISIC_4416593,0
ISIC_4416877,1
ISIC_4417378,0
ISIC_4418073,0
ISIC_4419718,0
ISIC_4420890,1
ISIC_4420896,0
ISIC_4421057,1
ISIC_4421591,0
ISIC_4422392,0
ISIC_4422783,0
ISIC_4422883,0
ISIC_4423021,1
ISIC_4423247,1
ISIC_4424749,0
ISIC_4424842,0
ISIC_4426517,1
ISIC_4426615,0
ISIC_4427247,1
ISIC_4428229,0
ISIC_4430138,1
ISIC_4430541,1
ISIC_4431794,1
ISIC_4431911,1
ISIC_4432275,0
ISIC_4433231,1
ISIC_4433924,0
ISIC_4435605,1
ISIC_4438148,0
ISIC_4438918,0
ISIC_4441113,0
ISIC_4442628,0
ISIC_4442884,0
ISIC_4443268,0
ISIC_4443863,0
ISIC_4444024,0
ISIC_4445424,0
ISIC_4447049,1
ISIC_4448264,0
ISIC_4448639,0
ISIC_4449076,0
ISIC_4450042,0
ISIC_4450547,0
ISIC_4452104,0
ISIC_4454742,1
ISIC_4455115,0
ISIC_4455746,1
ISIC_4457555,1
ISIC_4458059,1
ISIC_4458497,0
ISIC_4458831,0
ISIC_4459057,0
ISIC_4459725,1
ISIC_4460315,0
ISIC_4461030,0
ISIC_4461248,1
ISIC_4461807,0
ISIC_4461960,1
ISIC_4462747,0
ISIC_4462816,0
ISIC_4463349,0
ISIC_4463514,0
ISIC_4464075,1
ISIC_4464420,0
ISIC_4464801,0
ISIC_4465069,0
ISIC_4466015,1
ISIC_4467036,0
ISIC_4467370,0
ISIC_4467372,1
ISIC_4467804,0
ISIC_4468350,1
ISIC_4468975,1
ISIC_4469799,1
ISIC_4470148,1
ISIC_4470155,1
ISIC_4471121,0
ISIC_4471395,1
ISIC_4471947,1
ISIC_4472194,0
ISIC_4472255,0
ISIC_4473665,0
ISIC_4473780,1
ISIC_4474183,0
ISIC_4475717,1
ISIC_4477796,0
ISIC_4478000,0
ISIC_4480540,0
ISIC_4482611,1
ISIC_4482873,0
ISIC_4483006,0
ISIC_4484109,0
ISIC_4486116,1
ISIC_4486493,1
ISIC_4486657,0
ISIC_4489023,1
ISIC_4489148,0
ISIC_4490095,0
ISIC_4490633,0
ISIC_4490969,1
ISIC_4491724,0
ISIC_4494730,1
ISIC_4494895,1
ISIC_4495527,0
ISIC_4495576,1
ISIC_4495728,1
ISIC_4496609,0
ISIC_4497053,0
ISIC_4498562,0
ISIC_4498705,0
ISIC_4498984,1
ISIC_4501467,0
ISIC_4501640,1
ISIC_4502147,0
ISIC_4502319,0
ISIC_4502826,1
ISIC_4503813,0
ISIC_4504054,1
ISIC_4504273,0
ISIC_4504420,0
ISIC_4505183,0
ISIC_4505694,0
ISIC_4505831,1
ISIC_4507305,0
ISIC_4510884,1
ISIC_4513283,0
ISIC_4513838,1
ISIC_4513866,0
ISIC_4514000,0
ISIC_4516431,0
ISIC_4520459,0
ISIC_4520822,1
ISIC_4524070,0
ISIC_4526190,1
ISIC_4526571,0
ISIC_4527263,1
ISIC_4527838,0
ISIC_4529482,0
ISIC_4529721,1
ISIC_4532093,0
ISIC_4533109,1
ISIC_4533497,0
ISIC_4535403,0
ISIC_4535526,0
ISIC_4537621,0
ISIC_4537689,0
ISIC_4537734,1
ISIC_4537949,0
ISIC_4537992,1
ISIC_4538214,0
ISIC_4538371,1
ISIC_4539865,1
ISIC_4543297,1
ISIC_4544545,0
ISIC_4545487,0
ISIC_4546060,0
ISIC_4546591,1
ISIC_4550711,0
ISIC_4550876,1
ISIC_4551893,0
ISIC_4553607,1
ISIC_4554446,0
ISIC_4555302,1
ISIC_4556233,0
ISIC_4557263,1
ISIC_4558143,1
ISIC_4559201,0
ISIC_4560021,1
ISIC_4560577,1
ISIC_4560630,0
ISIC_4561222,0
ISIC_4561897,1
ISIC_4563869,0
ISIC_4564430,1
ISIC_4566744,0
ISIC_4566970,0
ISIC_4567182,0
ISIC_4567243,0
ISIC_4569441,1
ISIC_4570077,0
ISIC_4570610,0
ISIC_4573692,1
ISIC_4573723,1
ISIC_4574906,0
ISIC_4575180,0
ISIC_4575527,0
ISIC_4576656,0
ISIC_4578458,1
ISIC_4578961,1
ISIC_4580050,1
ISIC_4580366,1
ISIC_4583119,0
ISIC_4583349,1
ISIC_4583712,0
ISIC_4584784,1
ISIC_4584886,0
ISIC_4586633,0
ISIC_4587316,0
ISIC_4587366,0
ISIC_4587813,0
ISIC_4589576,0
ISIC_4590186,1
ISIC_4590442,1
ISIC_4590527,0
ISIC_4591340,0
ISIC_4591934,0
ISIC_4592477,0
ISIC_4593137,0
ISIC_4593518,1
ISIC_4593553,1
ISIC_4593605,1
ISIC_4594387,1
ISIC_4596488,0
ISIC_4597293,1
ISIC_4599325,0
ISIC_4600378,1
ISIC_4600893,0
ISIC_4602918,0
ISIC_4605557,1
ISIC_4605739,0
ISIC_4606134,0
ISIC_4608543,1
ISIC_4610167,0
ISIC_4610381,1
ISIC_4610774,0
ISIC_4612428,0
ISIC_4612995,0
ISIC_4614050,0
ISIC_4614312,1
ISIC_4615677,0
ISIC_4616381,1
ISIC_4616408,0
ISIC_4618929,1
ISIC_4619326,0
ISIC_4620700,0
ISIC_4621064,0
ISIC_4621173,0
ISIC_4621760,0
ISIC_4621918,0
ISIC_4622981,0
ISIC_4623682,0
ISIC_4624118,0
ISIC_4624150,0
ISIC_4625309,1
ISIC_4625562,1
ISIC_4626600,0
ISIC_4626672,1
ISIC_4627066,0
ISIC_4627508,1
ISIC_4629020,1
ISIC_4629709,0
ISIC_4630161,1
ISIC_4630423,0
ISIC_4631399,1
ISIC_4632131,0
ISIC_4633043,0
ISIC_4634217,1
ISIC_4634556,1
ISIC_4634975,0
ISIC_4637534,0
ISIC_4638233,0
ISIC_4638416,1
ISIC_4638451,0
ISIC_4639151,0
ISIC_4639746,0
ISIC_4640206,1
ISIC_4641990,0
ISIC_4642624,1
ISIC_4642968,0
ISIC_4643058,0
ISIC_4644307,1
ISIC_4645765,1
ISIC_4646056,1
ISIC_4646907,1
ISIC_4648580,0
ISIC_4649621,1
ISIC_4651671,0
ISIC_4654147,0
ISIC_4654442,0
ISIC_4655135,0
ISIC_4655939,1
ISIC_4656170,1
ISIC_4657347,0
ISIC_4657579,1
ISIC_4658502,0
ISIC_4659447,0
ISIC_4659751,0
ISIC_4659922,1
ISIC_4660080,0
